pk_TimeStamp,Vazão m3/h,SP_Velocidade,feed_velocidade,feed_corrente,feed_tensão,SP_Velocidade_BA03,feed_velocidade_BA03,feed_corrente_BA03,feed_tensão_BA03,SP_Velocidade_BA04,feed_velocidade_BA04,feed_corrente_BA04,feed_tensão_BA04,BA01_status,BA03_status,BA04_status
2024-05-16 13:00:00.003738,22.1325740814209,72.0,71.90185546875,4.8,367.6056213378906,68.0,67.90283203125,8.0,376.0563354492188,60.0,61.0,8.159070014953613,0.322841614484787,1.0,1.0,1.0
2024-05-16 13:00:00.003750,22.14274787902832,72.0,71.90185546875,4.8,367.6056213378906,68.0,67.90283203125,7.9,376.0563354492188,60.0,61.0,8.159070014953613,0.322841614484787,1.0,1.0,1.0
2024-05-16 13:00:00.003762,22.090621948242188,72.0,71.90185546875,4.8,366.9013977050781,68.0,67.90283203125,7.9,375.3521118164063,60.0,61.0,8.151123046875,0.3227556347846985,1.0,1.0,1.0
2024-05-16 13:00:00.003773,22.100500106811523,72.0,71.90185546875,4.9,366.1971740722656,68.0,67.90283203125,7.9,375.3521118164063,60.0,61.0,8.151123046875,0.3227556347846985,1.0,1.0,1.0
2024-05-16 13:00:00.003785,22.073490142822266,72.0,71.90185546875,4.8,365.4929504394531,68.0,67.90283203125,8.0,376.0563354492188,60.0,61.0,8.151123046875,0.3227556347846985,1.0,1.0,1.0
2024-05-16 13:00:00.003796,22.05040168762207,72.0,71.90185546875,4.8,365.4929504394531,68.0,67.90283203125,7.9,375.3521118164063,60.0,61.0,8.14090633392334,0.3225837051868438,1.0,1.0,1.0
2024-05-16 13:00:00.003808,22.040231704711918,72.0,71.90185546875,4.8,365.4929504394531,68.0,67.90283203125,7.9,375.3521118164063,60.0,61.0,8.14090633392334,0.3225837051868438,1.0,1.0,1.0
2024-05-16 13:00:00.003819,22.057615280151367,72.0,71.90185546875,4.8,366.1971740722656,68.0,67.90283203125,8.0,375.3521118164063,60.0,61.0,8.14090633392334,0.3225837051868438,1.0,1.0,1.0
2024-05-16 13:00:00.003831,22.064861297607425,72.0,71.90185546875,4.8,366.1971740722656,68.0,67.90283203125,7.9,375.3521118164063,60.0,61.0,8.14090633392334,0.3225837051868438,1.0,1.0,1.0
2024-05-16 13:00:00.003843,22.104228973388672,72.0,71.90185546875,4.8,366.9013977050781,68.0,67.90283203125,7.9,375.3521118164063,60.0,61.0,8.148852348327637,0.3224117755889892,1.0,1.0,1.0
2024-05-16 13:00:00.003854,22.055116653442383,72.0,71.90185546875,4.8,366.9013977050781,68.0,67.90283203125,8.0,376.0563354492188,60.0,61.0,8.148852348327637,0.3224117755889892,1.0,1.0,1.0
2024-05-16 13:00:00.003866,22.009599685668945,72.0,71.90185546875,4.8,366.1971740722656,68.0,67.90283203125,7.9,376.0563354492188,60.0,61.0,8.148852348327637,0.3224117755889892,1.0,1.0,1.0
2024-05-16 13:00:00.003877,22.120227813720703,72.0,71.90185546875,4.8,366.1971740722656,68.0,67.90283203125,8.0,376.0563354492188,60.0,61.0,8.16815185546875,0.3223257958889007,1.0,1.0,1.0
2024-05-16 13:00:00.003889,22.069826126098636,72.0,71.90185546875,4.8,366.1971740722656,68.0,67.90283203125,8.0,375.3521118164063,60.0,61.0,8.16815185546875,0.3223257958889007,1.0,1.0,1.0
2024-05-16 13:00:00.003901,22.01773834228516,72.0,71.90185546875,4.8,366.9013977050781,68.0,67.90283203125,8.0,376.0563354492188,60.0,61.0,8.16815185546875,0.3223257958889007,1.0,1.0,1.0
2024-05-16 13:00:00.003912,22.026762008666992,72.0,71.90185546875,4.8,366.1971740722656,68.0,67.90283203125,7.9,375.3521118164063,60.0,61.0,8.210156440734863,0.3230135440826416,1.0,1.0,1.0
2024-05-16 13:00:00.003924,22.035547256469727,72.0,71.90185546875,4.8,367.6056213378906,68.0,67.90283203125,8.0,376.0563354492188,60.0,61.0,8.210156440734863,0.3230135440826416,1.0,1.0,1.0
2024-05-16 13:00:00.003935,22.022062301635746,72.0,71.90185546875,4.8,366.9013977050781,68.0,67.90283203125,7.9,376.0563354492188,60.0,61.0,8.210156440734863,0.3230135440826416,1.0,1.0,1.0
2024-05-16 13:00:00.003947,22.023042678833008,72.0,71.90185546875,4.8,367.6056213378906,68.0,67.90283203125,7.9,375.3521118164063,60.0,61.0,8.210156440734863,0.3230135440826416,1.0,1.0,1.0
2024-05-16 13:00:00.003958,22.120868682861328,72.0,71.90185546875,4.9,367.6056213378906,68.0,67.90283203125,8.0,376.0563354492188,60.0,61.0,8.229455947875977,0.3222828209400177,1.0,1.0,1.0
2024-05-16 13:00:00.003970,22.12798118591309,72.0,71.90185546875,4.8,367.6056213378906,68.0,67.90283203125,8.0,376.0563354492188,60.0,61.0,8.229455947875977,0.3222828209400177,1.0,1.0,1.0
