ID Log,ID Motor,Status,SP Frequencia,Feed Corrente,Feed Tensão Entrada,Timestamp,anomaly
1303,1,1.0,72.0,4.8,379.5774536132813,2024-06-07 22:56:24.878936,1
1304,2,1.0,68.0,7.8,386.6197204589844,2024-06-07 22:56:24.878936,1
1305,3,1.0,60.0,8.14658260345459,385.0640258789063,2024-06-07 22:56:24.878936,1
1306,1,1.0,72.0,4.9,379.5774536132813,2024-06-07 22:56:29.871549,1
1307,2,1.0,68.0,7.8,387.3239440917969,2024-06-07 22:56:29.871549,1
1308,3,1.0,60.0,8.216967582702637,384.9736022949219,2024-06-07 22:56:29.871549,1
1309,1,1.0,72.0,4.9,380.9859008789063,2024-06-07 22:57:29.868711,1
1310,2,1.0,68.0,7.8,386.6197204589844,2024-06-07 22:57:29.868711,1
1311,3,1.0,60.0,8.171557426452637,385.2448425292969,2024-06-07 22:57:29.868711,1
1312,1,1.0,72.0,4.8,379.5774536132813,2024-06-07 22:57:34.873276,1
1313,2,1.0,68.0,7.8,388.0281677246094,2024-06-07 22:57:34.873276,1
1314,3,1.0,60.0,8.240808486938477,385.2448425292969,2024-06-07 22:57:34.873276,1
1315,1,1.0,72.0,4.8,380.28167724609375,2024-06-07 22:58:34.877882,1
1316,2,1.0,68.0,7.8,388.0281677246094,2024-06-07 22:58:34.877882,1
1317,3,1.0,60.0,8.125012397766113,385.19964599609375,2024-06-07 22:58:34.877882,1
1318,1,1.0,72.0,4.8,380.9859008789063,2024-06-07 22:58:39.877508,1
1319,2,1.0,68.0,7.9,388.0281677246094,2024-06-07 22:58:39.877508,1
1320,3,1.0,60.0,8.161340713500977,385.9230346679688,2024-06-07 22:58:39.877508,1
1321,1,1.0,72.0,4.9,380.28167724609375,2024-06-07 22:59:39.881954,1
1322,2,1.0,68.0,7.8,385.9154968261719,2024-06-07 22:59:39.881954,1
1323,3,1.0,60.0,8.16815185546875,385.9230346679688,2024-06-07 22:59:39.881954,1
1324,1,1.0,72.0,4.9,380.9859008789063,2024-06-07 22:59:44.878922,1
1325,2,1.0,68.0,7.8,387.3239440917969,2024-06-07 22:59:44.878922,1
1326,3,1.0,60.0,8.232861518859863,386.1038818359375,2024-06-07 22:59:44.878922,1
1327,1,1.0,72.0,4.9,380.9859008789063,2024-06-07 23:00:44.875163,1
1328,2,1.0,68.0,7.8,388.0281677246094,2024-06-07 23:00:44.875163,1
1329,3,1.0,60.0,8.177233695983887,386.5107727050781,2024-06-07 23:00:44.875163,1
1330,1,1.0,72.0,4.8,381.6901550292969,2024-06-07 23:00:49.874170,1
1331,2,1.0,68.0,7.8,388.7323913574219,2024-06-07 23:00:49.874170,1
1332,3,1.0,60.0,8.187451362609863,386.3299255371094,2024-06-07 23:00:49.874170,1
1333,1,1.0,72.0,4.8,380.28167724609375,2024-06-07 23:01:49.881005,1
1334,2,1.0,68.0,7.8,387.3239440917969,2024-06-07 23:01:49.881005,1
1335,3,1.0,60.0,8.239672660827637,385.3352661132813,2024-06-07 23:01:49.881005,1
1336,1,1.0,72.0,4.9,381.6901550292969,2024-06-07 23:01:54.874296,1
1337,2,1.0,68.0,7.8,387.3239440917969,2024-06-07 23:01:54.874296,1
1338,3,1.0,60.0,8.1851806640625,385.6969604492188,2024-06-07 23:01:54.874296,1
1339,1,1.0,72.0,4.8,380.28167724609375,2024-06-07 23:02:54.881144,1
1340,2,1.0,68.0,7.8,388.0281677246094,2024-06-07 23:02:54.881144,1
1341,3,1.0,60.0,8.182909965515137,385.9682312011719,2024-06-07 23:02:54.881144,1
1342,1,1.0,72.0,4.8,381.6901550292969,2024-06-07 23:02:59.872248,1
1343,2,1.0,68.0,7.9,387.3239440917969,2024-06-07 23:02:59.872248,1
1344,3,1.0,60.0,8.15679931640625,386.0134582519531,2024-06-07 23:02:59.872248,1
1345,1,1.0,72.0,4.8,380.28167724609375,2024-06-07 23:03:59.881078,1
1346,2,1.0,68.0,7.8,386.6197204589844,2024-06-07 23:03:59.881078,1
1347,3,1.0,60.0,8.177233695983887,385.2900695800781,2024-06-07 23:03:59.881078,1
1348,1,1.0,72.0,4.9,380.28167724609375,2024-06-07 23:04:04.872431,1
1349,2,1.0,68.0,7.8,387.3239440917969,2024-06-07 23:04:04.872431,1
1350,3,1.0,60.0,8.15679931640625,385.3352661132813,2024-06-07 23:04:04.872431,1
1351,1,1.0,72.0,4.8,380.28167724609375,2024-06-07 23:05:04.876852,1
1352,2,1.0,68.0,7.8,386.6197204589844,2024-06-07 23:05:04.876852,1
1353,3,1.0,60.0,8.161340713500977,386.1490783691406,2024-06-07 23:05:04.876852,1
1354,1,1.0,72.0,4.9,380.9859008789063,2024-06-07 23:05:09.877906,1
1355,2,1.0,68.0,7.8,388.0281677246094,2024-06-07 23:05:09.877906,1
1356,3,1.0,60.0,8.167016983032227,385.9682312011719,2024-06-07 23:05:09.877906,1
1357,1,1.0,72.0,4.8,380.9859008789063,2024-06-07 23:06:09.877711,1
1358,2,1.0,68.0,7.8,386.6197204589844,2024-06-07 23:06:09.877711,1
1359,3,1.0,60.0,8.15225887298584,385.6517639160156,2024-06-07 23:06:09.877711,1
1360,1,1.0,72.0,4.8,380.28167724609375,2024-06-07 23:06:14.883001,1
1361,2,1.0,68.0,7.8,387.3239440917969,2024-06-07 23:06:14.883001,1
1362,3,1.0,60.0,8.222643852233887,385.6969604492188,2024-06-07 23:06:14.883001,1
1363,1,1.0,72.0,4.8,380.9859008789063,2024-06-07 23:07:14.879322,1
1364,2,1.0,68.0,7.8,388.0281677246094,2024-06-07 23:07:14.879322,1
1365,3,1.0,60.0,8.23172664642334,387.1889343261719,2024-06-07 23:07:14.879322,1
1366,1,1.0,72.0,4.9,380.28167724609375,2024-06-07 23:07:19.881591,1
1367,2,1.0,68.0,7.8,387.3239440917969,2024-06-07 23:07:19.881591,1
1368,3,1.0,60.0,8.26010799407959,387.3245849609375,2024-06-07 23:07:19.881591,1
1369,1,1.0,72.0,4.8,380.9859008789063,2024-06-07 23:08:19.877758,1
1370,2,1.0,68.0,7.9,387.3239440917969,2024-06-07 23:08:19.877758,1
1371,3,1.0,60.0,8.189722061157227,386.6011962890625,2024-06-07 23:08:19.877758,1
1372,1,1.0,72.0,4.9,379.5774536132813,2024-06-07 23:08:24.876918,1
1373,2,1.0,68.0,7.8,387.3239440917969,2024-06-07 23:08:24.876918,1
1374,3,1.0,60.0,8.23172664642334,386.6916198730469,2024-06-07 23:08:24.876918,1
1375,1,1.0,72.0,4.9,380.9859008789063,2024-06-07 23:09:24.879682,1
1376,2,1.0,68.0,7.9,386.6197204589844,2024-06-07 23:09:24.879682,1
1377,3,1.0,60.0,8.16928768157959,382.4417724609375,2024-06-07 23:09:24.879682,1
1378,1,1.0,72.0,4.8,379.5774536132813,2024-06-07 23:09:29.874701,1
1379,2,1.0,68.0,7.9,385.9154968261719,2024-06-07 23:09:29.874701,1
1380,3,1.0,60.0,8.23626708984375,382.75823974609375,2024-06-07 23:09:29.874701,1
1381,1,1.0,72.0,4.9,378.8732299804688,2024-06-07 23:10:29.876880,1
1382,2,1.0,68.0,7.8,385.9154968261719,2024-06-07 23:10:29.876880,1
1383,3,1.0,60.0,8.18064022064209,385.0640258789063,2024-06-07 23:10:29.876880,1
1384,1,1.0,72.0,4.9,378.8732299804688,2024-06-07 23:10:34.874712,1
1385,2,1.0,68.0,7.9,385.9154968261719,2024-06-07 23:10:34.874712,1
1386,3,1.0,60.0,8.245348930358887,384.9736022949219,2024-06-07 23:10:34.874712,1
1387,1,1.0,72.0,4.8,378.8732299804688,2024-06-07 23:11:34.873430,1
1388,2,1.0,68.0,7.9,385.9154968261719,2024-06-07 23:11:34.873430,1
1389,3,1.0,60.0,8.177233695983887,384.521484375,2024-06-07 23:11:34.873430,1
1390,1,1.0,72.0,4.9,378.16900634765625,2024-06-07 23:11:39.876803,1
1391,2,1.0,68.0,7.8,385.9154968261719,2024-06-07 23:11:39.876803,1
1392,3,1.0,60.0,8.182909965515137,384.29541015625,2024-06-07 23:11:39.876803,1
1393,1,1.0,72.0,4.9,378.8732299804688,2024-06-07 23:12:39.871397,1
1394,2,1.0,68.0,7.9,386.6197204589844,2024-06-07 23:12:39.871397,1
1395,3,1.0,60.0,8.246484756469727,384.9283752441406,2024-06-07 23:12:39.871397,1
1396,1,1.0,72.0,4.8,378.8732299804688,2024-06-07 23:12:44.875956,1
1397,2,1.0,68.0,7.8,385.9154968261719,2024-06-07 23:12:44.875956,1
1398,3,1.0,60.0,8.24875545501709,385.3804931640625,2024-06-07 23:12:44.875956,1
1399,1,1.0,72.0,4.8,378.8732299804688,2024-06-07 23:13:44.877927,1
1400,2,1.0,68.0,7.9,385.9154968261719,2024-06-07 23:13:44.877927,1
1401,3,1.0,60.0,8.187451362609863,385.4256896972656,2024-06-07 23:13:44.877927,1
1402,1,1.0,72.0,4.9,379.5774536132813,2024-06-07 23:13:49.868554,1
1403,2,1.0,68.0,7.9,386.6197204589844,2024-06-07 23:13:49.868554,1
1404,3,1.0,60.0,8.18064022064209,384.7927551269531,2024-06-07 23:13:49.868554,1
1405,1,1.0,72.0,4.8,380.28167724609375,2024-06-07 23:14:49.880494,1
1406,2,1.0,68.0,7.9,387.3239440917969,2024-06-07 23:14:49.880494,1
1407,3,1.0,60.0,8.178369522094727,386.5107727050781,2024-06-07 23:14:49.880494,1
1408,1,1.0,72.0,4.8,380.28167724609375,2024-06-07 23:14:54.878600,1
1409,2,1.0,68.0,7.9,386.6197204589844,2024-06-07 23:14:54.878600,1
1410,3,1.0,60.0,8.206750869750977,386.6463928222656,2024-06-07 23:14:54.878600,1
1411,1,1.0,72.0,4.8,380.9859008789063,2024-06-07 23:15:54.877351,1
1412,2,1.0,68.0,7.8,388.0281677246094,2024-06-07 23:15:54.877351,1
1413,3,1.0,60.0,8.212427139282227,387.0533142089844,2024-06-07 23:15:54.877351,1
1414,1,1.0,72.0,4.8,380.9859008789063,2024-06-07 23:15:59.879909,1
1415,2,1.0,68.0,7.8,387.3239440917969,2024-06-07 23:15:59.879909,1
1416,3,1.0,60.0,8.199938774108887,386.1943054199219,2024-06-07 23:15:59.879909,1
1417,1,1.0,72.0,4.9,379.5774536132813,2024-06-07 23:17:00.975650,1
1418,2,1.0,68.0,7.8,387.3239440917969,2024-06-07 23:17:00.975650,1
1419,3,1.0,60.0,8.215832710266113,386.1943054199219,2024-06-07 23:17:00.975650,1
1420,1,1.0,72.0,4.9,379.5774536132813,2024-06-07 23:17:05.872885,1
1421,2,1.0,68.0,7.8,387.3239440917969,2024-06-07 23:17:05.872885,1
1422,3,1.0,60.0,8.15793514251709,386.1490783691406,2024-06-07 23:17:05.872885,1
1423,1,1.0,72.0,4.8,381.6901550292969,2024-06-07 23:18:05.873848,1
1424,2,1.0,68.0,7.9,387.3239440917969,2024-06-07 23:18:05.873848,1
1425,3,1.0,60.0,8.151123046875,385.5613403320313,2024-06-07 23:18:05.873848,1
1426,1,1.0,72.0,4.9,380.28167724609375,2024-06-07 23:18:10.878086,1
1427,2,1.0,68.0,7.8,386.6197204589844,2024-06-07 23:18:10.878086,1
1428,3,1.0,60.0,8.216967582702637,386.1490783691406,2024-06-07 23:18:10.878086,1
1429,1,1.0,72.0,4.8,380.28167724609375,2024-06-07 23:19:10.875987,1
1430,2,1.0,68.0,7.9,387.3239440917969,2024-06-07 23:19:10.875987,1
1431,3,1.0,60.0,8.173828125,385.3804931640625,2024-06-07 23:19:10.875987,1
1432,1,1.0,72.0,4.9,380.9859008789063,2024-06-07 23:19:15.879668,1
1433,2,1.0,68.0,7.8,388.0281677246094,2024-06-07 23:19:15.879668,1
1434,3,1.0,60.0,8.274866104125977,385.8326110839844,2024-06-07 23:19:15.879668,1
1435,1,1.0,72.0,4.9,380.28167724609375,2024-06-07 23:20:15.877205,1
1436,2,1.0,68.0,7.9,388.0281677246094,2024-06-07 23:20:15.877205,1
1437,3,1.0,60.0,8.21469783782959,385.51611328125,2024-06-07 23:20:15.877205,1
1438,1,1.0,72.0,4.8,380.9859008789063,2024-06-07 23:20:20.876334,1
1439,2,1.0,68.0,7.8,388.0281677246094,2024-06-07 23:20:20.876334,1
1440,3,1.0,60.0,8.196533203125,385.6969604492188,2024-06-07 23:20:20.876334,1
1441,1,1.0,72.0,4.9,381.6901550292969,2024-06-07 23:21:20.878884,1
1442,2,1.0,68.0,7.8,387.3239440917969,2024-06-07 23:21:20.878884,1
1443,3,1.0,60.0,8.17496395111084,386.6011962890625,2024-06-07 23:21:20.878884,1
1444,1,1.0,72.0,4.8,381.6901550292969,2024-06-07 23:21:25.878610,1
1445,2,1.0,68.0,7.9,388.0281677246094,2024-06-07 23:21:25.878610,1
1446,3,1.0,60.0,8.22037410736084,386.05865478515625,2024-06-07 23:21:25.878610,1
1447,1,1.0,72.0,4.8,380.9859008789063,2024-06-07 23:22:25.875476,1
1448,2,1.0,68.0,7.9,388.0281677246094,2024-06-07 23:22:25.875476,1
1449,3,1.0,60.0,8.19766902923584,385.9230346679688,2024-06-07 23:22:25.875476,1
1450,1,1.0,72.0,4.9,380.9859008789063,2024-06-07 23:22:30.877713,1
1451,2,1.0,68.0,7.8,388.0281677246094,2024-06-07 23:22:30.877713,1
1452,3,1.0,60.0,8.154528617858887,385.9230346679688,2024-06-07 23:22:30.877713,1
1453,1,1.0,72.0,4.8,380.9859008789063,2024-06-07 23:23:30.875205,1
1454,2,1.0,68.0,7.8,387.3239440917969,2024-06-07 23:23:30.875205,1
1455,3,1.0,60.0,8.20902156829834,387.0080871582031,2024-06-07 23:23:30.875205,1
1456,1,1.0,72.0,4.8,380.9859008789063,2024-06-07 23:23:35.874422,1
1457,2,1.0,68.0,7.8,388.7323913574219,2024-06-07 23:23:35.874422,1
1458,3,1.0,60.0,8.195398330688477,386.6916198730469,2024-06-07 23:23:35.874422,1
1459,1,1.0,72.0,4.9,380.9859008789063,2024-06-07 23:24:35.878762,1
1460,2,1.0,68.0,7.8,387.3239440917969,2024-06-07 23:24:35.878762,1
1461,3,1.0,60.0,8.229455947875977,386.42034912109375,2024-06-07 23:24:35.878762,1
1462,1,1.0,72.0,4.9,380.28167724609375,2024-06-07 23:24:40.874238,1
1463,2,1.0,68.0,7.8,387.3239440917969,2024-06-07 23:24:40.874238,1
1464,3,1.0,60.0,8.189722061157227,386.73681640625,2024-06-07 23:24:40.874238,1
1465,1,1.0,72.0,4.8,380.9859008789063,2024-06-07 23:25:40.881853,1
1466,2,1.0,68.0,7.8,387.3239440917969,2024-06-07 23:25:40.881853,1
1467,3,1.0,60.0,8.148852348327637,386.8272399902344,2024-06-07 23:25:40.881853,1
1468,1,1.0,72.0,4.9,380.9859008789063,2024-06-07 23:25:45.874906,1
1469,2,1.0,68.0,7.8,386.6197204589844,2024-06-07 23:25:45.874906,1
1470,3,1.0,60.0,8.218103408813477,387.27935791015625,2024-06-07 23:25:45.874906,1
1471,1,1.0,72.0,4.8,380.9859008789063,2024-06-07 23:26:45.877323,1
1472,2,1.0,68.0,7.8,387.3239440917969,2024-06-07 23:26:45.877323,1
1473,3,1.0,60.0,8.12955379486084,386.2847290039063,2024-06-07 23:26:45.877323,1
1474,1,1.0,72.0,4.8,381.6901550292969,2024-06-07 23:26:50.878208,1
1475,2,1.0,68.0,7.8,388.0281677246094,2024-06-07 23:26:50.878208,1
1476,3,1.0,60.0,8.167016983032227,387.0533142089844,2024-06-07 23:26:50.878208,1
1477,1,1.0,72.0,4.8,383.8028259277344,2024-06-07 23:27:50.875565,1
1478,2,1.0,68.0,7.8,388.0281677246094,2024-06-07 23:27:50.875565,1
1479,3,1.0,60.0,8.188586235046387,387.3697814941406,2024-06-07 23:27:50.875565,1
1480,1,1.0,72.0,4.8,383.8028259277344,2024-06-07 23:27:55.872145,1
1481,2,1.0,68.0,7.8,388.7323913574219,2024-06-07 23:27:55.872145,1
1482,3,1.0,60.0,8.218103408813477,387.4150085449219,2024-06-07 23:27:55.872145,1
1483,1,1.0,72.0,4.8,384.5070495605469,2024-06-07 23:28:55.878644,1
1484,2,1.0,68.0,7.8,388.7323913574219,2024-06-07 23:28:55.878644,1
1485,3,1.0,60.0,8.238537788391113,387.7314758300781,2024-06-07 23:28:55.878644,1
1486,1,1.0,72.0,4.8,385.2112731933594,2024-06-07 23:29:00.884096,1
1487,2,1.0,68.0,7.8,388.7323913574219,2024-06-07 23:29:00.884096,1
1488,3,1.0,60.0,8.240808486938477,387.3245849609375,2024-06-07 23:29:00.884096,1
1489,1,1.0,72.0,4.8,382.3943786621094,2024-06-07 23:30:00.875829,1
1490,2,1.0,68.0,7.8,388.7323913574219,2024-06-07 23:30:00.875829,1
1491,3,1.0,60.0,8.132959365844727,387.8670959472656,2024-06-07 23:30:00.875829,1
1492,1,1.0,72.0,4.8,383.0986022949219,2024-06-07 23:30:05.874228,1
1493,2,1.0,68.0,7.8,388.7323913574219,2024-06-07 23:30:05.874228,1
1494,3,1.0,60.0,8.173828125,387.8218994140625,2024-06-07 23:30:05.874228,1
1495,1,1.0,72.0,4.8,382.3943786621094,2024-06-07 23:31:05.879231,1
1496,2,1.0,68.0,7.8,388.7323913574219,2024-06-07 23:31:05.879231,1
1497,3,1.0,60.0,8.22605037689209,387.95751953125,2024-06-07 23:31:05.879231,1
1498,1,1.0,72.0,4.8,382.3943786621094,2024-06-07 23:31:10.874271,1
1499,2,1.0,68.0,7.8,389.4366149902344,2024-06-07 23:31:10.874271,1
1500,3,1.0,60.0,8.245348930358887,387.6862487792969,2024-06-07 23:31:10.874271,1
1501,1,1.0,72.0,4.9,383.0986022949219,2024-06-07 23:32:10.880665,1
1502,2,1.0,68.0,7.8,389.4366149902344,2024-06-07 23:32:10.880665,1
1503,3,1.0,60.0,8.222643852233887,388.7261352539063,2024-06-07 23:32:10.880665,1
1504,1,1.0,72.0,4.8,383.0986022949219,2024-06-07 23:32:15.871943,1
1505,2,1.0,68.0,7.8,389.4366149902344,2024-06-07 23:32:15.871943,1
1506,3,1.0,60.0,8.228320121765137,388.8165588378906,2024-06-07 23:32:15.871943,1
1507,1,1.0,72.0,4.8,383.0986022949219,2024-06-07 23:33:15.879351,1
1508,2,1.0,68.0,7.8,389.4366149902344,2024-06-07 23:33:15.879351,1
1509,3,1.0,60.0,8.19199275970459,388.5904846191406,2024-06-07 23:33:15.879351,1
1510,1,1.0,72.0,4.8,383.0986022949219,2024-06-07 23:33:20.882276,1
1511,2,1.0,68.0,7.8,388.7323913574219,2024-06-07 23:33:20.882276,1
1512,3,1.0,60.0,8.199938774108887,389.5399169921875,2024-06-07 23:33:20.882276,1
1513,1,1.0,72.0,4.8,382.3943786621094,2024-06-07 23:34:20.878641,1
1514,2,1.0,68.0,7.8,388.7323913574219,2024-06-07 23:34:20.878641,1
1515,3,1.0,60.0,8.229455947875977,388.3192138671875,2024-06-07 23:34:20.878641,1
1516,1,1.0,72.0,4.8,382.3943786621094,2024-06-07 23:34:25.879363,1
1517,2,1.0,68.0,7.8,389.4366149902344,2024-06-07 23:34:25.879363,1
1518,3,1.0,60.0,8.23172664642334,388.1383666992188,2024-06-07 23:34:25.879363,1
1519,1,1.0,72.0,4.8,382.3943786621094,2024-06-07 23:35:25.884690,1
1520,2,1.0,68.0,7.8,388.7323913574219,2024-06-07 23:35:25.884690,1
1521,3,1.0,60.0,8.24761962890625,388.2287902832031,2024-06-07 23:35:25.884690,1
1522,1,1.0,72.0,4.9,381.6901550292969,2024-06-07 23:35:30.877736,1
1523,2,1.0,68.0,7.8,388.7323913574219,2024-06-07 23:35:30.877736,1
1524,3,1.0,60.0,8.22605037689209,388.3644409179688,2024-06-07 23:35:30.877736,1
1525,1,1.0,72.0,4.8,381.6901550292969,2024-06-07 23:36:30.881579,1
1526,2,1.0,68.0,7.8,388.0281677246094,2024-06-07 23:36:30.881579,1
1527,3,1.0,60.0,8.205615043640137,388.3644409179688,2024-06-07 23:36:30.881579,1
1528,1,1.0,72.0,4.8,381.6901550292969,2024-06-07 23:36:35.875454,1
1529,2,1.0,68.0,7.8,388.0281677246094,2024-06-07 23:36:35.875454,1
1530,3,1.0,60.0,8.227185249328613,388.0931701660156,2024-06-07 23:36:35.875454,1
1531,1,1.0,72.0,4.8,382.3943786621094,2024-06-07 23:37:35.883842,1
1532,2,1.0,68.0,7.8,389.4366149902344,2024-06-07 23:37:35.883842,1
1533,3,1.0,60.0,8.21356201171875,388.9069519042969,2024-06-07 23:37:35.883842,1
1534,1,1.0,72.0,4.9,383.0986022949219,2024-06-07 23:37:40.983914,1
1535,2,1.0,68.0,7.8,388.7323913574219,2024-06-07 23:37:40.983914,1
1536,3,1.0,60.0,8.21356201171875,388.5904846191406,2024-06-07 23:37:40.983914,1
1537,1,1.0,72.0,4.8,382.3943786621094,2024-06-07 23:38:40.879096,1
1538,2,1.0,68.0,7.8,389.4366149902344,2024-06-07 23:38:40.879096,1
1539,3,1.0,60.0,8.227185249328613,388.86175537109375,2024-06-07 23:38:40.879096,1
1540,1,1.0,72.0,4.8,383.0986022949219,2024-06-07 23:38:45.878931,1
1541,2,1.0,68.0,7.8,388.7323913574219,2024-06-07 23:38:45.878931,1
1542,3,1.0,60.0,8.182909965515137,388.4548645019531,2024-06-07 23:38:45.878931,1
1543,1,1.0,72.0,4.8,381.6901550292969,2024-06-07 23:39:45.886065,1
1544,2,1.0,68.0,7.8,388.7323913574219,2024-06-07 23:39:45.886065,1
1545,3,1.0,60.0,8.131823539733887,388.18359375,2024-06-07 23:39:45.886065,1
1546,1,1.0,72.0,4.8,382.3943786621094,2024-06-07 23:39:50.878926,1
1547,2,1.0,68.0,7.8,388.0281677246094,2024-06-07 23:39:50.878926,1
1548,3,1.0,60.0,8.2078857421875,387.95751953125,2024-06-07 23:39:50.878926,1
1549,1,1.0,72.0,4.8,383.0986022949219,2024-06-07 23:40:50.885777,1
1550,2,1.0,68.0,7.8,389.4366149902344,2024-06-07 23:40:50.885777,1
1551,3,1.0,60.0,8.216967582702637,387.7314758300781,2024-06-07 23:40:50.885777,1
1552,1,1.0,72.0,4.8,383.0986022949219,2024-06-07 23:40:55.882785,1
1553,2,1.0,68.0,7.8,388.7323913574219,2024-06-07 23:40:55.882785,1
1554,3,1.0,60.0,8.20334529876709,387.8670959472656,2024-06-07 23:40:55.882785,1
1555,1,1.0,72.0,4.8,381.6901550292969,2024-06-07 23:41:55.888591,1
1556,2,1.0,68.0,7.8,388.0281677246094,2024-06-07 23:41:55.888591,1
1557,3,1.0,60.0,8.13523006439209,387.7766723632813,2024-06-07 23:41:55.888591,1
1558,1,1.0,72.0,4.8,381.6901550292969,2024-06-07 23:42:00.878289,1
1559,2,1.0,68.0,7.8,388.0281677246094,2024-06-07 23:42:00.878289,1
1560,3,1.0,60.0,8.170422554016113,387.6862487792969,2024-06-07 23:42:00.878289,1
1561,1,1.0,72.0,4.8,381.6901550292969,2024-06-07 23:43:00.880287,1
1562,2,1.0,68.0,7.8,386.6197204589844,2024-06-07 23:43:00.880287,1
1563,3,1.0,60.0,8.1851806640625,386.73681640625,2024-06-07 23:43:00.880287,1
1564,1,1.0,72.0,4.8,383.0986022949219,2024-06-07 23:43:05.876362,1
1565,2,1.0,68.0,7.8,387.3239440917969,2024-06-07 23:43:05.876362,1
1566,3,1.0,60.0,8.262377738952637,387.1889343261719,2024-06-07 23:43:05.876362,1
1567,1,1.0,72.0,4.8,382.3943786621094,2024-06-07 23:44:05.878547,1
1568,2,1.0,68.0,7.8,388.7323913574219,2024-06-07 23:44:05.878547,1
1569,3,1.0,60.0,8.132959365844727,387.1889343261719,2024-06-07 23:44:05.878547,1
1570,1,1.0,72.0,4.8,382.3943786621094,2024-06-07 23:44:10.874329,1
1571,2,1.0,68.0,7.8,388.0281677246094,2024-06-07 23:44:10.874329,1
1572,3,1.0,60.0,8.130688667297363,388.0027465820313,2024-06-07 23:44:10.874329,1
1573,1,1.0,72.0,4.9,383.0986022949219,2024-06-07 23:45:10.879795,1
1574,2,1.0,68.0,7.8,389.4366149902344,2024-06-07 23:45:10.879795,1
1575,3,1.0,60.0,8.235132217407227,387.9123229980469,2024-06-07 23:45:10.879795,1
1576,1,1.0,72.0,4.8,382.3943786621094,2024-06-07 23:45:15.882628,1
1577,2,1.0,68.0,7.8,388.0281677246094,2024-06-07 23:45:15.882628,1
1578,3,1.0,60.0,8.189722061157227,386.6463928222656,2024-06-07 23:45:15.882628,1
1579,1,1.0,72.0,4.8,383.8028259277344,2024-06-07 23:46:15.884696,1
1580,2,1.0,68.0,7.8,388.0281677246094,2024-06-07 23:46:15.884696,1
1581,3,1.0,60.0,8.2646484375,387.8670959472656,2024-06-07 23:46:15.884696,1
1582,1,1.0,72.0,4.8,383.0986022949219,2024-06-07 23:46:20.881611,1
1583,2,1.0,68.0,7.8,388.0281677246094,2024-06-07 23:46:20.881611,1
1584,3,1.0,60.0,8.18631649017334,387.8218994140625,2024-06-07 23:46:20.881611,1
1585,1,1.0,72.0,4.8,383.0986022949219,2024-06-07 23:47:20.885667,1
1586,2,1.0,68.0,7.8,388.0281677246094,2024-06-07 23:47:20.885667,1
1587,3,1.0,60.0,8.1851806640625,387.5506286621094,2024-06-07 23:47:20.885667,1
1588,1,1.0,72.0,4.8,383.0986022949219,2024-06-07 23:47:25.876831,1
1589,2,1.0,68.0,7.9,388.0281677246094,2024-06-07 23:47:25.876831,1
1590,3,1.0,60.0,8.22605037689209,387.1889343261719,2024-06-07 23:47:25.876831,1
1591,1,1.0,72.0,4.8,383.8028259277344,2024-06-07 23:48:25.877321,1
1592,2,1.0,68.0,7.8,388.0281677246094,2024-06-07 23:48:25.877321,1
1593,3,1.0,60.0,8.189722061157227,388.0479431152344,2024-06-07 23:48:25.877321,1
1594,1,1.0,72.0,4.8,383.0986022949219,2024-06-07 23:48:30.884374,1
1595,2,1.0,68.0,7.8,388.7323913574219,2024-06-07 23:48:30.884374,1
1596,3,1.0,60.0,8.148852348327637,387.5958557128906,2024-06-07 23:48:30.884374,1
1597,1,1.0,72.0,4.8,383.0986022949219,2024-06-07 23:49:30.887319,1
1598,2,1.0,68.0,7.8,388.0281677246094,2024-06-07 23:49:30.887319,1
1599,3,1.0,60.0,8.2305908203125,387.27935791015625,2024-06-07 23:49:30.887319,1
1600,1,1.0,72.0,4.8,383.0986022949219,2024-06-07 23:49:35.878185,1
1601,2,1.0,68.0,7.8,389.4366149902344,2024-06-07 23:49:35.878185,1
1602,3,1.0,60.0,8.12274169921875,387.5054321289063,2024-06-07 23:49:35.878185,1
1603,1,1.0,72.0,4.8,383.0986022949219,2024-06-07 23:50:35.880767,1
1604,2,1.0,68.0,7.8,388.7323913574219,2024-06-07 23:50:35.880767,1
1605,3,1.0,60.0,8.20220947265625,388.4096374511719,2024-06-07 23:50:35.880767,1
1606,1,1.0,72.0,4.9,382.3943786621094,2024-06-07 23:50:40.886641,1
1607,2,1.0,68.0,7.8,388.7323913574219,2024-06-07 23:50:40.886641,1
1608,3,1.0,60.0,8.17950439453125,388.680908203125,2024-06-07 23:50:40.886641,1
1609,1,1.0,72.0,4.8,383.0986022949219,2024-06-07 23:51:40.881587,1
1610,2,1.0,68.0,7.8,388.7323913574219,2024-06-07 23:51:40.881587,1
1611,3,1.0,60.0,8.154528617858887,388.9973754882813,2024-06-07 23:51:40.881587,1
1612,1,1.0,72.0,4.8,382.3943786621094,2024-06-07 23:51:45.887066,1
1613,2,1.0,68.0,7.8,388.0281677246094,2024-06-07 23:51:45.887066,1
1614,3,1.0,60.0,8.239672660827637,388.2740173339844,2024-06-07 23:51:45.887066,1
1615,1,1.0,72.0,4.8,383.0986022949219,2024-06-07 23:52:45.887044,1
1616,2,1.0,68.0,7.8,388.7323913574219,2024-06-07 23:52:45.887044,1
1617,3,1.0,60.0,8.204480171203613,387.8218994140625,2024-06-07 23:52:45.887044,1
